date,token,value,readable_date
1654732800,LYRA,270506.1414,2022-06-09
1654819200,SETH,50.76265,2022-06-10
1654819200,DOLA,57069.33139,2022-06-10
1654819200,FXS,49329.66144,2022-06-10
1654819200,OP,2381640.84897,2022-06-10
1654819200,THALES,132875.87379,2022-06-10
1654819200,FRAX,220889.34338,2022-06-10
1654819200,USDT,3404.38466,2022-06-10
1654819200,WETH,2742166.05103,2022-06-10
1654819200,ALUSD,90220.61991,2022-06-10
1654819200,DAI,1864075.7656,2022-06-10
1654819200,BITANT,3.26936,2022-06-10
1654819200,UNI,100.71555,2022-06-10
1654819200,SUSD,1453649.63719,2022-06-10
1654819200,PERP,60.23465,2022-06-10
1654819200,SLINK,0.00864,2022-06-10
1654819200,LUSD,4095535.34212,2022-06-10
1654819200,LINK,5.34736,2022-06-10
1654819200,VELO,839934.14923,2022-06-10
1654819200,USDC,11827589.20769,2022-06-10
1654819200,SNX,192680.6652,2022-06-10
1654819200,LYRA,270636.47507,2022-06-10
1654905600,SETH,47.15281,2022-06-11
1654905600,DOLA,289660.06292,2022-06-11
1654905600,FXS,47577.50773,2022-06-11
1654905600,OP,2295317.99027,2022-06-11
1654905600,THALES,115925.90753,2022-06-11
1654905600,FRAX,301464.96434,2022-06-11
1654905600,USDT,3157.45373,2022-06-11
1654905600,WETH,2789470.04407,2022-06-11
1654905600,ALUSD,116171.31175,2022-06-11
1654905600,DAI,1848767.22653,2022-06-11
1654905600,BITANT,3.05836,2022-06-11
1654905600,UNI,35.8752,2022-06-11
1654905600,SUSD,1275624.95194,2022-06-11
1654905600,PERP,54.55499,2022-06-11
1654905600,SLINK,0.00821,2022-06-11
1654905600,LUSD,3994503.61483,2022-06-11
1654905600,LINK,4.68967,2022-06-11
1654905600,VELO,735869.97264,2022-06-11
1654905600,USDC,11675912.19151,2022-06-11
1654905600,SNX,177650.48342,2022-06-11
1654905600,LYRA,246651.7622,2022-06-11
1654992000,SETH,30.54288,2022-06-12
1654992000,DOLA,344682.88488,2022-06-12
1654992000,FXS,66057.86462,2022-06-12
1654992000,OP,2070292.65422,2022-06-12
1654992000,THALES,112317.31276,2022-06-12
1654992000,FRAX,343083.89461,2022-06-12
1654992000,USDT,3059.56159,2022-06-12
1654992000,WETH,2674250.59739,2022-06-12
1654992000,ALUSD,135960.11492,2022-06-12
1654992000,DAI,1871087.49699,2022-06-12
1654992000,BITANT,2.74026,2022-06-12
1654992000,UNI,32.99039,2022-06-12
1654992000,SUSD,1165437.06321,2022-06-12
1654992000,PERP,54.10951,2022-06-12
1654992000,SLINK,0.00741,2022-06-12
1654992000,LUSD,3744883.00588,2022-06-12
1654992000,LINK,4.00337,2022-06-12
1654992000,VELO,667232.65215,2022-06-12
1654992000,USDC,11416820.01239,2022-06-12
1654992000,SNX,169333.40032,2022-06-12
1654992000,LYRA,227023.79777,2022-06-12
1655078400,DOLA,338397.74782,2022-06-13
1655078400,SETH,41.4832,2022-06-13
1655078400,FXS,67449.40112,2022-06-13
1655078400,OP,1902855.72104,2022-06-13
1655078400,THALES,111744.54304,2022-06-13
1655078400,FRAX,366775.21468,2022-06-13
1655078400,CRV,0.06997,2022-06-13
1655078400,USDT,3198.06167,2022-06-13
1655078400,WETH,2290490.425,2022-06-13
1655078400,ALUSD,162259.33129,2022-06-13
1655078400,DAI,1295008.28931,2022-06-13
1655078400,BITANT,2.59287,2022-06-13
1655078400,UNI,30.17955,2022-06-13
1655078400,SUSD,1046065.21539,2022-06-13
1655078400,PERP,54.41234,2022-06-13
1655078400,SLINK,0.00741,2022-06-13
1655078400,LUSD,3775868.17821,2022-06-13
1655078400,LINK,3.60876,2022-06-13
1655078400,VELO,594337.13508,2022-06-13
1655078400,USDC,9980905.72993,2022-06-13
1655078400,SNX,110189.18331,2022-06-13
1655078400,LYRA,144339.15956,2022-06-13
1655164800,SETH,34.11959,2022-06-14
1655164800,DOLA,345650.90153,2022-06-14
1655164800,FXS,40255.30934,2022-06-14
1655164800,OP,868132.08487,2022-06-14
1655164800,THALES,101267.9488,2022-06-14
1655164800,FRAX,213987.69518,2022-06-14
1655164800,CRV,0.05668,2022-06-14
1655164800,USDT,3235.16314,2022-06-14
1655164800,WETH,672934.17838,2022-06-14
1655164800,ALUSD,161318.19646,2022-06-14
1655164800,DAI,1097277.37189,2022-06-14
1655164800,BITANT,2.17086,2022-06-14
1655164800,UNI,25.14892,2022-06-14
1655164800,SUSD,957141.59859,2022-06-14
1655164800,PERP,48.74592,2022-06-14
1655164800,SLINK,0.00741,2022-06-14
1655164800,LUSD,2742474.157,2022-06-14
1655164800,LINK,3.35712,2022-06-14
1655164800,VELO,406334.63631,2022-06-14
1655164800,USDC,5587878.97128,2022-06-14
1655164800,SNX,97812.04844,2022-06-14
1655164800,LYRA,94193.02802,2022-06-14
1655251200,SETH,34.38808,2022-06-15
1655251200,DOLA,317644.43082,2022-06-15
1655251200,FXS,38350.11495,2022-06-15
1655251200,OP,855562.42665,2022-06-15
1655251200,THALES,106784.0966,2022-06-15
1655251200,FRAX,202541.84062,2022-06-15
1655251200,CRV,0.05814,2022-06-15
1655251200,USDT,3031.50582,2022-06-15
1655251200,WETH,648293.06454,2022-06-15
1655251200,ALUSD,161645.35725,2022-06-15
1655251200,DAI,1101822.00815,2022-06-15
1655251200,BITANT,2.34511,2022-06-15
1655251200,UNI,27.17481,2022-06-15
1655251200,SUSD,889552.04927,2022-06-15
1655251200,PERP,48.43578,2022-06-15
1655251200,SLINK,0.00741,2022-06-15
1655251200,LUSD,2183646.80017,2022-06-15
1655251200,LINK,3.84896,2022-06-15
1655251200,VELO,391690.98206,2022-06-15
1655251200,USDC,5597217.40639,2022-06-15
1655251200,SNX,97875.16474,2022-06-15
1655251200,LYRA,123358.09875,2022-06-15
1655337600,DOLA,315708.78691,2022-06-16
1655337600,SETH,34.85892,2022-06-16
1655337600,FXS,38575.40375,2022-06-16
1655337600,OP,894217.78418,2022-06-16
1655337600,THALES,108903.7873,2022-06-16
1655337600,FRAX,212544.87091,2022-06-16
1655337600,CRV,0.0,2022-06-16
1655337600,USDT,3027.58135,2022-06-16
1655337600,WETH,650248.84551,2022-06-16
1655337600,ALUSD,230073.48158,2022-06-16
1655337600,DAI,1002969.66836,2022-06-16
1655337600,BITANT,2.17828,2022-06-16
1655337600,UNI,30.31842,2022-06-16
1655337600,SUSD,837772.42947,2022-06-16
1655337600,PERP,49.04855,2022-06-16
1655337600,SLINK,0.00741,2022-06-16
1655337600,LUSD,2145070.84217,2022-06-16
1655337600,LINK,4.15207,2022-06-16
1655337600,VELO,403979.05968,2022-06-16
1655337600,USDC,5519568.11287,2022-06-16
1655337600,SNX,100611.95472,2022-06-16
1655337600,LYRA,115966.26758,2022-06-16
1655424000,SETH,30.02107,2022-06-17
1655424000,DOLA,327863.99374,2022-06-17
1655424000,FXS,13616.51073,2022-06-17
1655424000,OP,676583.6649,2022-06-17
1655424000,THALES,98955.17048,2022-06-17
1655424000,FRAX,251767.49506,2022-06-17
1655424000,CRV,0.0,2022-06-17
1655424000,USDT,3000.31491,2022-06-17
1655424000,WETH,682551.04734,2022-06-17
1655424000,ALUSD,259401.95369,2022-06-17
1655424000,DAI,900028.26738,2022-06-17
1655424000,BITANT,2.17828,2022-06-17
1655424000,UNI,26.82552,2022-06-17
1655424000,SUSD,663652.98201,2022-06-17
1655424000,PERP,41.48639,2022-06-17
1655424000,SLINK,0.00741,2022-06-17
1655424000,LUSD,2021051.68186,2022-06-17
1655424000,LINK,3.64307,2022-06-17
1655424000,VELO,367654.78123,2022-06-17
1655424000,USDC,5642460.85609,2022-06-17
1655424000,SNX,4993.40395,2022-06-17
1655424000,LYRA,102492.21309,2022-06-17
1655510400,SETH,30.83614,2022-06-18
1655510400,DOLA,276819.41848,2022-06-18
1655510400,FXS,17947.59292,2022-06-18
1655510400,OP,708432.40029,2022-06-18
1655510400,THALES,101448.80512,2022-06-18
1655510400,FRAX,234950.57214,2022-06-18
1655510400,CRV,0.0,2022-06-18
1655510400,USDT,2936.64089,2022-06-18
1655510400,WETH,838823.58837,2022-06-18
1655510400,ALUSD,273887.05975,2022-06-18
1655510400,DAI,913440.68021,2022-06-18
1655510400,BITANT,2.02595,2022-06-18
1655510400,UNI,36.0331,2022-06-18
1655510400,SUSD,640810.49161,2022-06-18
1655510400,PERP,44.3777,2022-06-18
1655510400,SLINK,0.00741,2022-06-18
1655510400,LUSD,2451499.07697,2022-06-18
1655510400,LINK,3.67167,2022-06-18
1655510400,VELO,417170.58017,2022-06-18
1655510400,USDC,5105349.76788,2022-06-18
1655510400,SNX,4878.64905,2022-06-18
1655510400,LYRA,100516.30287,2022-06-18
1655596800,SETH,25.06963,2022-06-19
1655596800,DOLA,276026.81986,2022-06-19
1655596800,FXS,16509.07763,2022-06-19
1655596800,OP,662810.33432,2022-06-19
1655596800,THALES,94469.16933,2022-06-19
1655596800,FRAX,233088.42384,2022-06-19
1655596800,CRV,0.0,2022-06-19
1655596800,USDT,2950.70757,2022-06-19
1655596800,WETH,692768.30835,2022-06-19
1655596800,ALUSD,258594.35931,2022-06-19
1655596800,DAI,908357.92225,2022-06-19
1655596800,BITANT,2.02595,2022-06-19
1655596800,UNI,33.06779,2022-06-19
1655596800,SUSD,584958.11669,2022-06-19
1655596800,PERP,47.29514,2022-06-19
1655596800,SLINK,0.00741,2022-06-19
1655596800,LUSD,2425431.26823,2022-06-19
1655596800,LINK,3.47722,2022-06-19
1655596800,VELO,391304.49564,2022-06-19
1655596800,USDC,4854643.10893,2022-06-19
1655596800,SNX,4681.89535,2022-06-19
1655596800,LYRA,99776.23356,2022-06-19
1655683200,SETH,28.27801,2022-06-20
1655683200,DOLA,190383.84496,2022-06-20
1655683200,FXS,28194.00878,2022-06-20
1655683200,OP,684753.90556,2022-06-20
1655683200,THALES,95322.27588,2022-06-20
1655683200,FRAX,242233.60686,2022-06-20
1655683200,CRV,0.0,2022-06-20
1655683200,USDT,2950.30823,2022-06-20
1655683200,WETH,785562.88946,2022-06-20
1655683200,ALUSD,261695.28041,2022-06-20
1655683200,DAI,898012.22086,2022-06-20
1655683200,BITANT,1.82413,2022-06-20
1655683200,UNI,36.57225,2022-06-20
1655683200,SUSD,550055.18448,2022-06-20
1655683200,PERP,47.68206,2022-06-20
1655683200,SLINK,0.00741,2022-06-20
1655683200,LUSD,2390100.88631,2022-06-20
1655683200,LINK,3.71742,2022-06-20
1655683200,VELO,412108.08086,2022-06-20
1655683200,USDC,4854424.18433,2022-06-20
1655683200,SNX,5530.63915,2022-06-20
1655683200,LYRA,130057.10785,2022-06-20
1655769600,SETH,28.33854,2022-06-21
1655769600,DOLA,191152.00916,2022-06-21
1655769600,FXS,36629.2359,2022-06-21
1655769600,OP,691010.71298,2022-06-21
1655769600,THALES,97831.43367,2022-06-21
1655769600,FRAX,247761.86889,2022-06-21
1655769600,CRV,0.0,2022-06-21
1655769600,USDT,2919.81237,2022-06-21
1655769600,WETH,1015369.16535,2022-06-21
1655769600,ALUSD,257041.7031,2022-06-21
1655769600,DAI,905042.41355,2022-06-21
1655769600,BITANT,2.14082,2022-06-21
1655769600,UNI,8.84279,2022-06-21
1655769600,SUSD,385562.43718,2022-06-21
1655769600,PERP,47.53559,2022-06-21
1655769600,SLINK,0.0069,2022-06-21
1655769600,LUSD,1788554.57947,2022-06-21
1655769600,LINK,4.51464,2022-06-21
1655769600,VELO,457890.247,2022-06-21
1655769600,USDC,5188217.37798,2022-06-21
1655769600,SNX,5381.69872,2022-06-21
1655769600,LYRA,156425.48021,2022-06-21
1655856000,SETH,28.11466,2022-06-22
1655856000,DOLA,190270.04184,2022-06-22
1655856000,FXS,36976.64589,2022-06-22
1655856000,OP,733823.33252,2022-06-22
1655856000,THALES,97569.09262,2022-06-22
1655856000,FRAX,318489.82567,2022-06-22
1655856000,CRV,0.0,2022-06-22
1655856000,USDT,2916.48975,2022-06-22
1655856000,WETH,1028742.18289,2022-06-22
1655856000,ALUSD,255728.94083,2022-06-22
1655856000,DAI,908172.52489,2022-06-22
1655856000,BITANT,2.14082,2022-06-22
1655856000,UNI,9.7312,2022-06-22
1655856000,SUSD,331397.78837,2022-06-22
1655856000,PERP,47.94867,2022-06-22
1655856000,SLINK,0.00753,2022-06-22
1655856000,LUSD,1672209.78291,2022-06-22
1655856000,LINK,3.64121,2022-06-22
1655856000,VELO,553848.52408,2022-06-22
1655856000,USDC,5497259.80981,2022-06-22
1655856000,SNX,5066.42217,2022-06-22
1655856000,LYRA,154617.46028,2022-06-22
1655942400,SETH,26.33187,2022-06-23
1655942400,DOLA,192193.20761,2022-06-23
1655942400,FXS,35517.98891,2022-06-23
1655942400,OP,803048.71478,2022-06-23
1655942400,THALES,86086.6513,2022-06-23
1655942400,FRAX,374964.6387,2022-06-23
1655942400,CRV,0.0,2022-06-23
1655942400,USDT,2876.67613,2022-06-23
1655942400,WETH,1138827.47962,2022-06-23
1655942400,ALUSD,249914.42775,2022-06-23
1655942400,DAI,897982.28583,2022-06-23
1655942400,BITANT,2.14082,2022-06-23
1655942400,UNI,10.51631,2022-06-23
1655942400,SUSD,316925.51027,2022-06-23
1655942400,PERP,81.73844,2022-06-23
1655942400,SLINK,0.00753,2022-06-23
1655942400,LUSD,1661002.34022,2022-06-23
1655942400,LINK,3.59862,2022-06-23
1655942400,VELO,543323.70187,2022-06-23
1655942400,USDC,5785506.59603,2022-06-23
1655942400,SNX,4978.58837,2022-06-23
1655942400,LYRA,154283.27499,2022-06-23
1656028800,SETH,27.2106,2022-06-24
1656028800,DOLA,192761.73529,2022-06-24
1656028800,FXS,36687.03265,2022-06-24
1656028800,OP,971872.49445,2022-06-24
1656028800,THALES,85224.98948,2022-06-24
1656028800,FRAX,409789.62959,2022-06-24
1656028800,CRV,0.0,2022-06-24
1656028800,USDT,2911.91829,2022-06-24
1656028800,WETH,942571.53151,2022-06-24
1656028800,ALUSD,277828.08285,2022-06-24
1656028800,DAI,914393.9973,2022-06-24
1656028800,BITANT,2.14082,2022-06-24
1656028800,UNI,9.16902,2022-06-24
1656028800,SUSD,362343.872,2022-06-24
1656028800,PERP,33268.1981,2022-06-24
1656028800,SLINK,0.00753,2022-06-24
1656028800,LUSD,1619772.36992,2022-06-24
1656028800,LINK,3.72106,2022-06-24
1656028800,VELO,523635.23503,2022-06-24
1656028800,USDC,6190618.7971,2022-06-24
1656028800,SNX,19789.24531,2022-06-24
1656028800,LYRA,153231.04094,2022-06-24
1656115200,SETH,29.17508,2022-06-25
1656115200,DOLA,192137.20842,2022-06-25
1656115200,FXS,43684.90669,2022-06-25
1656115200,OP,1184137.05395,2022-06-25
1656115200,THALES,76539.54155,2022-06-25
1656115200,FRAX,473079.76221,2022-06-25
1656115200,CRV,0.0,2022-06-25
1656115200,USDT,2864.82285,2022-06-25
1656115200,WETH,941085.75568,2022-06-25
1656115200,ALUSD,274376.05261,2022-06-25
1656115200,DAI,1064467.56991,2022-06-25
1656115200,BITANT,2.2981,2022-06-25
1656115200,UNI,8.99019,2022-06-25
1656115200,SUSD,452881.92101,2022-06-25
1656115200,PERP,33397.7713,2022-06-25
1656115200,SLINK,0.00753,2022-06-25
1656115200,LUSD,1632273.99661,2022-06-25
1656115200,LINK,3.84883,2022-06-25
1656115200,VELO,545508.7273,2022-06-25
1656115200,USDC,6921895.96349,2022-06-25
1656115200,SNX,19698.13169,2022-06-25
1656115200,LYRA,161193.43574,2022-06-25
1656201600,SETH,29.58396,2022-06-26
1656201600,DOLA,190827.53881,2022-06-26
1656201600,FXS,50343.56077,2022-06-26
1656201600,OP,1135583.00924,2022-06-26
1656201600,THALES,76651.0464,2022-06-26
1656201600,FRAX,465404.86407,2022-06-26
1656201600,CRV,0.0,2022-06-26
1656201600,USDT,2958.88333,2022-06-26
1656201600,WETH,901698.74459,2022-06-26
1656201600,ALUSD,273475.93148,2022-06-26
1656201600,DAI,1101905.10659,2022-06-26
1656201600,BITANT,2.30093,2022-06-26
1656201600,UNI,9.18528,2022-06-26
1656201600,SUSD,509349.59961,2022-06-26
1656201600,PERP,50775.43391,2022-06-26
1656201600,SLINK,0.00753,2022-06-26
1656201600,LUSD,1623412.0157,2022-06-26
1656201600,LINK,3.84883,2022-06-26
1656201600,VELO,575530.20473,2022-06-26
1656201600,USDC,7155703.22969,2022-06-26
1656201600,SNX,20659.86895,2022-06-26
1656201600,LYRA,163381.52942,2022-06-26
1656288000,SETH,26.81522,2022-06-27
1656288000,DOLA,191257.35729,2022-06-27
1656288000,FXS,49192.79858,2022-06-27
1656288000,OP,974286.41386,2022-06-27
1656288000,THALES,75477.31043,2022-06-27
1656288000,FRAX,634368.9988,2022-06-27
1656288000,CRV,0.0,2022-06-27
1656288000,USDT,2894.72821,2022-06-27
1656288000,WETH,908929.50235,2022-06-27
1656288000,ALUSD,267716.24637,2022-06-27
1656288000,DAI,1024652.81682,2022-06-27
1656288000,BITANT,2.30093,2022-06-27
1656288000,UNI,9.18528,2022-06-27
1656288000,SUSD,507442.8523,2022-06-27
1656288000,PERP,79095.65367,2022-06-27
1656288000,SLINK,0.00753,2022-06-27
1656288000,LUSD,1636503.94245,2022-06-27
1656288000,LINK,3.60927,2022-06-27
1656288000,VELO,563809.27511,2022-06-27
1656288000,USDC,7253273.30645,2022-06-27
1656288000,SNX,23343.01225,2022-06-27
1656288000,LYRA,159991.21091,2022-06-27
1656374400,SETH,26.36711,2022-06-28
1656374400,DOLA,193792.56819,2022-06-28
1656374400,FXS,50047.10165,2022-06-28
1656374400,OP,960024.47695,2022-06-28
1656374400,THALES,75535.60115,2022-06-28
1656374400,FRAX,654160.95193,2022-06-28
1656374400,CRV,0.0,2022-06-28
1656374400,USDT,2947.9851,2022-06-28
1656374400,WETH,908211.03454,2022-06-28
1656374400,ALUSD,282808.4161,2022-06-28
1656374400,DAI,1065895.98027,2022-06-28
1656374400,BITANT,2.30093,2022-06-28
1656374400,UNI,8.68131,2022-06-28
1656374400,SUSD,495047.84954,2022-06-28
1656374400,PERP,74550.74647,2022-06-28
1656374400,SLINK,0.00753,2022-06-28
1656374400,LUSD,1582859.74107,2022-06-28
1656374400,LINK,3.47086,2022-06-28
1656374400,VELO,559083.13739,2022-06-28
1656374400,USDC,7253037.60361,2022-06-28
1656374400,SNX,22440.62801,2022-06-28
1656374400,LYRA,163688.60105,2022-06-28
1656460800,SETH,26.69029,2022-06-29
1656460800,DOLA,194169.90832,2022-06-29
1656460800,FXS,47438.43563,2022-06-29
1656460800,OP,973206.19102,2022-06-29
1656460800,THALES,74091.77817,2022-06-29
1656460800,FRAX,669636.24589,2022-06-29
1656460800,CRV,0.0,2022-06-29
1656460800,USDT,2906.74866,2022-06-29
1656460800,WETH,911334.45887,2022-06-29
1656460800,ALUSD,277004.12257,2022-06-29
1656460800,DAI,1031241.73874,2022-06-29
1656460800,BITANT,2.25498,2022-06-29
1656460800,UNI,7.99851,2022-06-29
1656460800,SUSD,505023.70039,2022-06-29
1656460800,PERP,73626.67292,2022-06-29
1656460800,SLINK,0.00753,2022-06-29
1656460800,LUSD,1609727.64832,2022-06-29
1656460800,LINK,3.38037,2022-06-29
1656460800,VELO,539961.47936,2022-06-29
1656460800,USDC,7288766.19436,2022-06-29
1656460800,SNX,23174.2142,2022-06-29
1656460800,LYRA,156053.3129,2022-06-29
1656547200,SETH,15298.07985,2022-06-30
1656547200,DOLA,196031.8599,2022-06-30
1656547200,FXS,43932.87794,2022-06-30
1656547200,OP,1010596.44777,2022-06-30
1656547200,THALES,73854.48313,2022-06-30
1656547200,FRAX,745422.19103,2022-06-30
1656547200,CRV,1.48631,2022-06-30
1656547200,USDT,2974.86663,2022-06-30
1656547200,WETH,923403.24036,2022-06-30
1656547200,ALUSD,277830.54083,2022-06-30
1656547200,DAI,1086742.57591,2022-06-30
1656547200,BITANT,2.13057,2022-06-30
1656547200,UNI,8.27488,2022-06-30
1656547200,SUSD,466779.12905,2022-06-30
1656547200,PERP,72665.22053,2022-06-30
1656547200,SLINK,0.00753,2022-06-30
1656547200,LUSD,1626998.95544,2022-06-30
1656547200,LINK,3.50211,2022-06-30
1656547200,VELO,538825.63682,2022-06-30
1656547200,USDC,7230711.4936,2022-06-30
1656547200,SNX,22413.78759,2022-06-30
1656547200,LYRA,159793.80881,2022-06-30
1656633600,SETH,224656.36707,2022-07-01
1656633600,DOLA,195776.19229,2022-07-01
1656633600,FXS,46292.05182,2022-07-01
1656633600,OP,971007.48615,2022-07-01
1656633600,THALES,69927.37752,2022-07-01
1656633600,FRAX,692212.46139,2022-07-01
1656633600,CRV,1.42329,2022-07-01
1656633600,USDT,2841.45892,2022-07-01
1656633600,WETH,1204877.44476,2022-07-01
1656633600,ALUSD,241257.01593,2022-07-01
1656633600,DAI,988440.68024,2022-07-01
1656633600,BITANT,2.04927,2022-07-01
1656633600,UNI,7.966,2022-07-01
1656633600,SUSD,687202.24006,2022-07-01
1656633600,PERP,71897.19838,2022-07-01
1656633600,SLINK,0.00753,2022-07-01
1656633600,LUSD,1589309.6043,2022-07-01
1656633600,LINK,3.60378,2022-07-01
1656633600,VELO,502422.72094,2022-07-01
1656633600,USDC,7243890.43224,2022-07-01
1656633600,SNX,20648.93028,2022-07-01
1656633600,LYRA,150293.30106,2022-07-01
1656720000,DOLA,219438.88359,2022-07-02
